id,female,PA.std,day,PA_lag,NA_lag,steps.pm,steps.pmd,NA.std
1,0,-0.290897553892154,25,0.608309452289982,-0.260517241886673,0.955170997977594,-0.996912856399692,0.342714240947087
1,0,-1.53971129563487,26,-0.181021566660703,0.604146747295399,0.955170997977594,-1.06038758036767,1.40964229703123
1,0,0.386612557233341,27,1.11854000045147,-0.417728876283413,0.955170997977594,0.552195919823861,-0.478680950131421
1,0,0.932124022350333,28,0.747859687684578,-0.0389917570549022,0.955170997977594,0.279580118166532,-1.04715507734816
1,0,0.626933805571534,29,1.29297779469472,0.175387744395198,0.955170997977594,0.204549739322337,1.90890782314014
1,0,-0.221771539101414,30,0.708611183979848,0.0539060269068079,0.955170997977594,1.15585682032955,0.0371453152546784
1,0,-0.93589552294967,33,-0.826441405360711,0.203971677921878,0.955170997977594,-0.81902087358688,0.735824249502097
1,0,0.903424903598986,34,0.329208981500789,0.711336498020449,0.955170997977594,1.11549340611402,1.08953095411834
1,0,1.65145334435076,35,1.16651039386837,-0.424874859665083,0.955170997977594,0.140261236841952,0.800158590179926
1,0,-0.276500671396737,36,-0.5517018794276,1.18297140121067,0.955170997977594,1.13811644875901,0.209168493623961
1,0,0.969962178091187,37,0.808912915669714,-0.474896743336773,0.955170997977594,1.08684840247719,-0.142163031412141
1,0,-0.23311257365085,38,-0.839524239928954,1.21870131811902,0.955170997977594,0.88714715553179,0.289719300837858
1,0,0.0888598386410536,39,-0.726139673670845,1.14724148430232,0.955170997977594,-0.593441469946846,0.576849494380666
1,0,0.501953243261113,40,-1.04448864816477,1.86898580585099,0.955170997977594,-0.610530818707455,2.14420396041318
1,0,0.272952535111265,41,-0.569145658851924,1.86898580585099,0.955170997977594,-0.489440576060856,1.75150498359638
1,0,0.430025701354413,42,-0.913660302482334,1.37591295251576,0.955170997977594,-0.015984237540756,-0.514021779167779
1,0,-0.1525876229494,43,0.656279845706874,-0.374852975993393,0.955170997977594,1.37639079719264,0.411075162577866
1,0,1.01678074645464,44,0.843800474518363,-0.346269042466713,0.955170997977594,0.526968785939153,-0.119107993434541
1,0,0.367706417398747,45,0.699889294267686,-0.224787324978322,0.955170997977594,0.622018116188633,0.26635701214809
1,0,-0.39244455665399,46,0.590865672865657,0.239701594830228,0.955170997977594,-0.731621061354053,1.32386685167284
1,0,0.109030868826414,47,-0.795914791368143,0.832818215508839,0.955170997977594,0.0247046880797408,0.219201343923435
1,0,-0.57985551779774,50,0.774025356821065,-0.210495358214982,0.955170997977594,0.085900832212968,0.777759685090912
1,0,0.250654199573422,51,0.808912915669714,0.0681979936701479,0.955170997977594,-1.48469169673821,-0.168735938954695
1,0,1.036787840827,52,-0.874411798777604,1.37591295251576,0.955170997977594,0.38097692081281,-0.327571340630115
1,0,0.660200761989347,55,-0.717417783958683,0.396913229226968,0.955170997977594,0.827578568423383,-0.63434684833757
1,0,0.873381593576433,56,0.429510713190655,-0.639254361115183,0.955170997977594,0.220499798165571,-0.425859656838164
1,0,-0.408130110376817,57,0.569060948585252,-0.503480676863453,0.955170997977594,0.803816235861013,-0.565638574971252
1,0,0.0553986516698636,58,1.03568204818593,-0.753590095221903,0.955170997977594,0.21545437138863,0.768947159493143
1,0,0.113862205434174,59,0.808912915669714,-0.317685108940033,0.955170997977594,0.496045202467575,0.485856996635677
1,0,0.129541996088882,60,0.455676382327142,-0.703568211550213,0.955170997977594,1.44849157339216,-0.346265220922842
1,0,-0.326644933198378,61,0.451315437471061,-0.660692311260193,0.955170997977594,-0.783702886148289,-0.151149459281177
1,0,-0.0399064161673475,62,0.59958756257782,-0.596378460825163,0.955170997977594,1.39738628281282,-0.0892601095450322
1,0,-0.279728312847625,63,0.63883606628255,-0.146181507779952,0.955170997977594,-0.437195995564138,-0.946124361263709
1,0,0.184919639794951,64,-0.486287706586383,0.768504365073809,0.955170997977594,0.221476332380463,0.514197913981956
1,0,-1.09869839611793,65,-0.281323298350569,0.425497162753648,0.955170997977594,0.0453746622949531,-0.536134284830418
1,0,-0.888818194050089,66,-0.86132896420936,0.261139544975238,0.955170997977594,1.38485409372171,0.144189461517558
1,0,-0.535171123828663,67,0.403345044054169,0.411205195990308,0.955170997977594,1.09205658495661,-0.692842371134649
1,0,-0.937004804298978,68,-0.625837941980979,-0.310539125558363,0.955170997977594,-1.44514206103508,0.290515478460725
1,0,-0.671637619040249,69,-1.25817494611274,0.211117661303548,0.955170997977594,0.493929378335309,0.438612051496788
1,0,-0.64293787327309,70,0.00213811729470437,-0.360561009230053,0.955170997977594,0.413528061309208,0.0257600060532563
1,0,0.289887139916674,71,0.874327088510931,-0.517772643626793,0.955170997977594,0.546173958832027,0.986348937603239
1,0,0.770197725168502,72,0.398984099198088,0.182533727776868,0.955170997977594,-0.0179373059705398,-0.469102018914582
1,0,0.523238792996187,73,0.429510713190655,-0.446312809810093,0.955170997977594,0.224568690727621,-0.765906978531667
1,0,0.626618775693165,74,-0.172299676948541,0.668460597730429,0.955170997977594,-0.822764254743966,0.29043401077685
1,0,-0.828021689061973,75,-0.377264085184354,0.825672232127169,0.955170997977594,-1.44204970268793,-0.210074028219142
1,0,1.17094140373254,76,-1.00960108931612,0.0610520102884779,0.955170997977594,0.406041298995036,-0.854423634731711
1,0,-0.156384945549169,77,0.089357014416327,-0.246225275123333,0.955170997977594,0.0362603429559619,0.247900882290519
1,0,-0.0630252190504494,78,0.40770598891025,-0.153327491161622,0.955170997977594,1.24992961636414,-0.209244802441277
1,0,0.405273494132455,79,0.433871658046737,-0.110451590871602,0.955170997977594,0.177532292710327,-0.160017150045577
1,0,-0.300635785701212,80,-0.612755107412736,0.261139544975238,0.955170997977594,-0.36363041804228,-0.233103877984128
1,0,-0.746804613213752,81,-1.09245904158166,-0.296247158795023,0.955170997977594,-0.0841788768807085,-0.0514716805136717
1,0,1.00586711400811,82,-0.617116052268817,0.096781927196828,0.955170997977594,-1.29068689937968,0.796587552139995
1,0,0.225660892483371,83,-0.813358570792468,-0.0246997902915622,0.955170997977594,0.787052398505368,0.669742875969543
1,0,-0.67101854806373,84,-1.09681998643774,-0.131889541016612,0.955170997977594,0.19087826031385,-0.131825884316205
1,0,0.0828795788441795,85,-0.163577787236379,-0.453458793191763,0.955170997977594,0.709906195528906,-0.178771925312846
1,0,1.39717622747102,86,0.512368665456197,-0.403436909520073,0.955170997977594,0.907166106937074,-0.395628741642941
1,0,-0.952326422231685,87,-0.460122037449896,0.182533727776868,0.955170997977594,0.88470581999456,-0.0485338220882523
1,0,-1.20088033381852,88,-0.608394162556654,0.382621262463628,0.955170997977594,-1.15999407028664,0.439834064712081
1,0,-0.84288257661606,89,0.416427878622412,-0.303393142176693,0.955170997977594,-1.05062223821875,1.02573539476902
1,0,-0.997919850966214,90,-0.338015581479624,-0.389144942756733,0.955170997977594,-0.00215000282978706,-1.51417344881678
1,0,0.0560755566801164,91,-1.0837371518695,-0.0818676573449223,0.955170997977594,0.18192669667734,-0.120126001062197
1,0,0.120197829255668,92,-0.70869589424652,0.0681979936701479,0.955170997977594,1.22323768115709,-0.519149074806935
1,0,-0.352200466872985,93,0.115522683552814,-0.596378460825163,0.955170997977594,0.984312309913536,-0.393376656943721
1,0,-1.293903297328,94,-0.599672272844492,-0.274809208650013,0.955170997977594,-1.79815917971851,-0.821941374370822
1,0,-0.359218067475167,95,-0.625837941980979,0.661314614348759,0.955170997977594,0.182414963784786,1.4703812144376
1,0,-1.52308197698331,96,-1.29306250496139,0.118219877341838,0.955170997977594,-0.287623504983192,0.922589830654173
1,0,0.0992439192855831,97,-0.656364555973547,0.604146747295399,0.955170997977594,0.924418211400165,0.519238166377377
1,0,0.0374727181083453,98,-0.0850807798269183,0.311161428646928,0.955170997977594,-1.01904763193724,-0.310814858671287
1,0,-0.303300874229869,99,-0.800275736224224,-0.139035524398282,0.955170997977594,-2.37040822964518,0.504838534742033
1,0,-0.00964104242765162,100,-0.3205718020553,-0.346269042466713,0.955170997977594,-2.37040822964518,1.5419258878011
2,0,1.84516100879667,2,2.14772298648662,-0.903655746236973,-0.564316240394237,0.56114748346037,-0.620133949931914
2,0,1.95591583664093,3,1.88170535026567,-0.503480676863453,-0.564316240394237,0.162884279486948,-0.526910532938868
2,0,2.06695431920322,4,2.05178219965284,-0.689276244786873,-0.564316240394237,0.348425780316413,-0.698750799555829
2,0,1.83440473037605,5,1.91659290911432,-0.510626660245123,-0.564316240394237,0.0686487277498773,-0.645920968462286
2,0,1.80162127114245,6,1.6200486589008,-0.746444111840233,-0.564316240394237,0.399856582300721,-0.659620617181137
2,0,1.9370416628388,7,1.85990062598527,-0.789320012130253,-0.564316240394237,1.29957010562115,-0.548188422302028
2,0,1.75782239835788,8,2.07358692393324,-0.796465995511923,-0.564316240394237,0.255817785604162,-0.729997711350823
2,0,1.96683764021261,9,1.95584141281905,-0.710714194931883,-0.564316240394237,0.818952516191837,-0.806273571927043
2,0,1.90790631420769,10,2.09103070335757,-0.546356577153473,-0.564316240394237,0.219360508248197,-0.532207682026123
2,0,1.85969732057045,11,1.81629117742446,-0.775028045366913,-0.564316240394237,0.123171888081343,-0.644134083315356
2,0,1.90273995603671,12,1.88170535026567,-0.674984278023533,-0.564316240394237,0.556753079493356,-0.907386469390964
2,0,1.96126274519799,13,1.82501306713662,-0.646400344496853,-0.564316240394237,0.862896555861974,-0.555491553723879
2,0,1.95958118104654,14,2.10411353792581,-0.860779845946953,-0.564316240394237,0.662381530404166,-0.767591967103556
2,0,2.04113991246623,15,2.06922597907716,-0.867925829328623,-0.564316240394237,0.401484139325541,-0.84663341353213994
2,0,1.91405176607308,16,1.89478818483392,-0.789320012130253,-0.564316240394237,0.93874071321858,-0.642137982290262
2,0,2.02103977302428,17,2.06486503422108,-0.775028045366913,-0.564316240394237,0.0297501148566824,-0.679463202909341
2,0,1.84431264776889,18,1.86862251569743,-0.803611978893593,-0.564316240394237,0.124148422296235,-0.73376866639947
2,0,1.86801867579745,19,1.94711952310689,-0.725006161695223,-0.564316240394237,0.277789805439231,-0.697161696952027
2,0,2.0273125403933,22,2.06922597907716,-0.810757962275263,-0.564316240394237,-0.0185883287804678,-0.664756261580257
2,0,2.06255886283982,23,2.05614314450892,-0.796465995511923,-0.564316240394237,0.31701392973739,-0.743521000565116
2,0,1.95957210009223,24,1.87298346055351,-0.753590095221903,-0.564316240394237,0.324988959159007,-0.70285579106294
2,0,1.7564480790937,25,1.96020235767513,-0.696422228168543,-0.564316240394237,-0.0631833912605322,-0.824577433973227
2,0,1.87250263161318,26,1.96456330253121,-0.753590095221903,-0.564316240394237,0.227010026264851,-0.802984309458598
2,0,2.00033731873178,27,1.88606629512175,-0.732152145076893,-0.564316240394237,1.19638299024757,-0.717474211603884
2,0,1.77129434210185,30,1.8293740119927,-0.667838294641863,-0.564316240394237,0.145794930726339,-0.794613602197144
2,0,2.05873542260523,31,2.10847448278189,-0.782174028748583,-0.564316240394237,-0.0127291234911162,-0.668797137828338
2,0,1.78761822321028,32,1.87734440540959,-0.796465995511923,-0.564316240394237,0.547150493046919,-0.609989700955284
2,0,2.11575896238246,33,1.93839763339473,-0.746444111840233,-0.564316240394237,0.195435419983345,-0.72539505507048
2,0,2.01129338464312,36,1.99945086137986,-0.803611978893593,-0.564316240394237,0.389277461639392,-0.676310613489268
2,0,1.94369514805767,37,1.83809590170486,-0.603524444206833,-0.564316240394237,1.53865823256718,-0.734754767031597
2,0,1.89676915905096,38,2.07358692393324,-0.703568211550213,-0.564316240394237,0.107872852048036,-0.775545115995747
2,0,2.00944309471726,39,1.95584141281905,-0.717860178313553,-0.564316240394237,0.380651409407846,-0.702810097821066
2,0,1.67206962064916,40,1.79012550828797,-0.660692311260193,-0.564316240394237,-0.625992610443243,-0.853992135186357
2,0,1.93538360274644,41,1.75087700458324,-0.732152145076893,-0.564316240394237,1.15878642297423,-0.645630758400109
2,0,2.01692391009029,42,2.03433842022851,-0.839341895801943,-0.564316240394237,1.09254485206406,-0.727829680123437
2,0,1.88948036692014,43,1.97764613709946,-0.796465995511923,-0.564316240394237,0.171673087420975,-0.569904652732908
2,0,2.13684597571628,44,1.96456330253121,-0.746444111840233,-0.564316240394237,1.05543655189816,-0.567750226340295
2,0,2.03442929458651,45,1.93839763339473,-0.717860178313553,-0.564316240394237,0.142377060974217,-0.583902464332761
2,0,2.01376617999313,46,1.85117873627311,-0.532064610390133,-0.564316240394237,0.377233539655725,-0.631173165092795
2,0,1.88964907626601,47,1.90351007454608,-0.574940510680153,-0.564316240394237,1.13762818165157,-0.705750659806458
2,0,1.98682650619211,50,1.95148046796297,-0.782174028748583,-0.564316240394237,0.438104172383988,-0.827492361514803
2,0,2.06110444023011,51,2.00817275109203,-0.739298128458563,-0.564316240394237,1.38924849768872,-0.742697566931298
2,0,1.97307444586364,52,1.98200708195554,-0.632108377733513,-0.564316240394237,0.61680993370921,-0.586576577424846
2,0,1.76129432762036,55,1.94275857825081,-0.696422228168543,-0.564316240394237,0.76019770759584,-0.735691815607423
2,0,2.03133892557227,56,1.90351007454608,-0.739298128458563,-0.564316240394237,1.07415345768359,-0.730548818697606
2,0,2.05013827671071,57,1.97328519224338,-0.739298128458563,-0.564316240394237,0.971780120822423,-0.738040424244547
2,0,2.00434712446454,58,2.00381180623594,-0.632108377733513,-0.564316240394237,0.34077626229976,-0.835594235941681
2,0,2.10954428979428,59,1.91223196425824,-0.674984278023533,-0.564316240394237,0.0746706887417108,-0.686979089344702
2,0,1.74493584965663,60,1.94711952310689,-0.775028045366913,-0.564316240394237,-0.709323530114021,-0.840406520520182
2,0,1.80448941211279,61,1.9907289716677,-0.639254361115183,-0.564316240394237,-0.141306128451886,-0.686492838525747
2,0,1.9492267259998,62,1.97328519224338,-0.803611978893593,-0.564316240394237,-0.850920991273349,-1.00063617613956
2,0,1.99701544675992,63,1.98200708195554,-0.760736078603573,-0.564316240394237,-0.750012455734517,-0.573253974403509
2,0,1.86010368619102,64,1.98636802681162,-0.739298128458563,-0.564316240394237,-0.517922823995204,-0.694398949934532
2,0,2.02657391533692,65,1.95584141281905,-0.767882061985243,-0.564316240394237,-0.843434228959178,-0.540057730921583
2,0,1.74484865761895,66,2.02125558566027,-0.381998959375063,-0.564316240394237,-0.849618945653493,-0.748645207460229
2,0,1.86021111460916,67,1.97328519224338,-0.782174028748583,-0.564316240394237,-0.850920991273349,-0.91253197646044
2,0,2.0250690232157,68,1.97764613709946,-0.739298128458563,-0.564316240394237,-0.850920991273349,-0.410670290441361
2,0,1.67876435159612,69,1.99945086137986,-0.825049929038603,-0.564316240394237,-0.850920991273349,-0.950123117080662
2,0,1.84470359908436,70,2.060504089365,-0.739298128458563,-0.564316240394237,-0.850920991273349,-0.631788553903088
2,0,2.03634378428526,71,1.79884739800013,-0.796465995511923,-0.564316240394237,-0.850920991273349,-0.615541733731274
2,0,1.85676443327321,72,1.68110188688594,-0.739298128458563,-0.564316240394237,1.28850271785237,-0.650327636868361
2,0,2.02328224576775,73,2.01689464080419,-0.767882061985243,-0.564316240394237,0.122358109568933,-0.680426098270529
2,0,1.91480557915959,74,1.84245684656094,-0.796465995511923,-0.564316240394237,-0.850920991273349,-0.465658070336141
2,0,1.96193715720023,75,1.90787101940216,-0.732152145076893,-0.564316240394237,-0.850920991273349,-1.01481972248697
2,0,1.66576646232188,76,1.8293740119927,-0.760736078603573,-0.564316240394237,-0.850920991273349,-0.848230560510002
2,0,1.54952325961977,77,1.25372929098999,-0.746444111840233,-0.564316240394237,-0.850920991273349,-0.885895405504622
2,0,1.92008496847909,78,1.99508991652378,-0.832195912420273,-0.564316240394237,-0.850920991273349,-0.424870265885806
2,0,1.91152981994861,79,1.91659290911432,-0.710714194931883,-0.564316240394237,-0.850920991273349,-0.770567845008297
2,0,1.97320337288115,80,1.83373495684878,-0.789320012130253,-0.564316240394237,-0.850920991273349,-0.779936479553162
2,0,2.17093684881287,81,1.8293740119927,-0.710714194931883,-0.564316240394237,-0.850920991273349,-0.734862682252567
2,0,2.08498583818919,82,1.53719070663526,-0.703568211550213,-0.564316240394237,-0.850920991273349,-0.960020375156564
2,0,2.00632460462641,83,1.96456330253121,-0.767882061985243,-0.564316240394237,-0.850920991273349,-0.581642533561724
2,0,1.85750976687638,84,2.060504089365,-0.753590095221903,-0.564316240394237,-0.850920991273349,-0.49392206088377
2,0,1.95052312705714,85,2.00381180623594,-0.760736078603573,-0.564316240394237,-0.850920991273349,-0.819724887331606
2,0,2.0085147781969,86,1.9689242473873,-0.0246997902915622,-0.564316240394237,-0.850920991273349,-0.285676906039856
2,0,1.85273191898424,87,1.96456330253121,-0.767882061985243,-0.564316240394237,-0.850920991273349,-0.544387554526169
2,0,1.90111905688361,88,1.94711952310689,-0.817903945656933,-0.564316240394237,-0.850920991273349,-0.681820055479257
2,0,2.18421086995698,89,1.9209538539704,-0.746444111840233,-0.564316240394237,-0.850920991273349,-0.595464945831992
2,0,1.95968147055434,90,1.94275857825081,-0.782174028748583,-0.564316240394237,-0.850920991273349,-0.854346242570335
2,0,2.10061440022939,91,2.05614314450892,-0.181911424688302,-0.564316240394237,-0.850920991273349,-0.569429947141002
2,0,2.25479341002814,92,2.06486503422108,-0.803611978893593,-0.564316240394237,-0.850920991273349,-0.720642511560498
2,0,2.01528810776859,93,2.07794786878932,-0.832195912420273,-0.564316240394237,-0.850920991273349,-1.00674087856412
2,0,2.0503652408058,94,1.95148046796297,-0.789320012130253,-0.564316240394237,-0.850920991273349,-0.873195200204722
2,0,2.03102914152764,95,1.95148046796297,-0.832195912420273,-0.564316240394237,-0.850920991273349,-0.761772982524653
2,0,2.07628119696191,96,2.06486503422108,-0.825049929038603,-0.564316240394237,-0.850920991273349,-0.740898057416895
2,0,1.9027265446856,97,1.94711952310689,-0.817903945656933,-0.564316240394237,-0.850920991273349,-0.867923378500394
2,0,1.98570871489874,98,2.07358692393324,-0.803611978893593,-0.564316240394237,-0.850920991273349,-0.642711629610826
2,0,2.03744303520349,99,2.10847448278189,-0.853633862565283,-0.564316240394237,-0.850920991273349,-0.76601431001037
2,0,1.97994153311061,100,2.02125558566027,-0.796465995511923,-0.564316240394237,-0.850920991273349,-0.764100977367338
3,0,-0.43730680559768,2,-0.43831731316949,1.68319023792757,0.36031843609023,-0.152718558309923,2.17472582443662
3,0,-0.360515834664907,3,0.538534334592684,4.05565672064201,0.36031843609023,-0.402548561619773,3.58110834142081
3,0,0.49992533613343,4,0.0719132349920025,3.28389051542165,0.36031843609023,-0.157601229384382,3.19238719950017
3,0,0.162229763513744,5,-0.390346919752598,3.56258386730678,0.36031843609023,0.582448949801213,3.50573613768452
3,0,-0.286643172848564,6,0.342291816069033,3.5339999337801,0.36031843609023,0.230408365332675,3.24180500976696
3,0,-0.30842642275184,7,-0.848246129641117,3.93417500315362,0.36031843609023,-0.0605988307051182,2.88301256196536
3,0,-0.323082263816712,8,-0.412151644033003,3.50541600025342,0.36031843609023,0.130150852603771,3.74652386349109
3,0,-0.216162985568142,9,-0.298767077774894,3.48397805010841,0.36031843609023,-0.0340696512005543,2.14835287108161
3,0,-0.625088173448666,10,-0.220270070365433,3.31247444894833,0.36031843609023,-0.300337980461085,1.91998839659244
3,0,-0.196705834889721,11,-0.364181250616111,2.14767915773612,0.36031843609023,0.0310326297922405,3.19134069123428
3,0,-0.815301685172207,12,-0.35982030576003,2.89800741281147,0.36031843609023,0.0407979719411597,2.18946199427229
3,0,-0.0674204765076026,13,-0.721778728814764,3.71264951832185,0.36031843609023,-0.375205603602799,3.49245136159334
3,0,0.0420664966736273,14,-0.769749122231656,3.07665699735322,0.36031843609023,-0.486530504100478,2.64325225153949
3,0,-0.311376596852782,15,-0.604033217700573,1.84040187232431,0.36031843609023,1.02774855179193,3.08327495918393
3,0,-0.421294567702456,16,-0.726139673670845,2.56929217725465,0.36031843609023,0.138125882025388,2.86644183281004
3,0,0.098751667595885,17,-0.115607393819486,2.66218996121636,0.36031843609023,-0.0967305966561193,2.69526600409375
3,0,-0.0885583120544509,18,-0.372903140328273,2.51927029358296,0.36031843609023,-0.149300688557801,2.36679764785673
3,0,-0.421705568894054,19,0.224546304954842,2.05478137377441,0.36031843609023,0.248148736903211,2.36282460823946
3,0,-0.0380216542089445,20,0.473120161751467,2.44066447638459,0.36031843609023,0.775314457242367,3.01029403974962
3,0,-0.581179813906419,21,-0.35982030576003,2.36205865918622,0.36031843609023,0.0460061544205833,2.82052640671434
3,0,-0.0421192288656426,22,-0.634559831693141,2.11909522420944,0.36031843609023,1.49290434948545,3.25805743962816
3,0,-0.143626769237043,23,0.560339058873089,1.59029245396586,0.36031843609023,-0.324751335833383,2.23756005165555
3,0,0.389078423957121,24,0.555978114017008,1.68319023792757,0.36031843609023,-0.187548278641068,2.2093475287918
3,0,-0.621962488064414,25,0.185297801250112,2.3191827588962,0.36031843609023,-1.3419744763458,2.18074202022755
3,0,-0.4660738115442,26,-0.726139673670845,2.07621932391942,0.36031843609023,-0.846871629395598,2.52051177171618
3,0,-0.348837467338847,27,-0.486287706586383,2.77652569532308,0.36031843609023,0.244079844341161,2.76399681871011
3,0,-0.207401447993176,28,-0.429595423457328,2.8908614294298,0.36031843609023,0.176861739216101,2.29108467951541
3,0,-0.565090483410972,29,-0.830802350216792,3.6054597675968,0.36031843609023,0.988849938898734,1.81976843741658
3,0,-0.61419777424171,30,-0.198465346085028,2.76937971194141,0.36031843609023,-0.191454415500636,1.42913498712
3,0,-0.291155481613587,31,0.163493076969706,2.07621932391942,0.36031843609023,-0.703158344104003,2.85109351232448
3,0,0.218938719878452,32,-0.124329283531649,2.85513151252145,0.36031843609023,0.133080455248446,2.38208577717763
3,0,0.227280366990987,33,-0.220270070365433,2.72650381165139,0.36031843609023,0.915447117079358,2.96875606724182
3,0,-0.0371061077940337,34,0.237629139523086,2.30489079213286,0.36031843609023,-0.0441605047544376,2.77325463543747
3,0,0.0241172100235557,35,-0.176660621804622,2.55500021049131,0.36031843609023,-0.248256155666849,2.16949251440097
3,0,0.25422678520544,36,-0.211548180653271,2.92659134633815,0.36031843609023,0.480726635749971,2.66005962830751
3,0,-0.0158943951577489,37,-0.0065837724174579,2.30489079213286,0.36031843609023,-0.817901114353804,2.62836214652904
3,0,0.201280836839092,38,0.124244573264976,2.88371544604813,0.36031843609023,-0.629430010879663,3.78737481191804
3,0,-0.159489885692171,39,-0.324932746911381,2.69077389474304,0.36031843609023,-0.387900548396394,1.74962390796021
3,0,-0.65314775301683,40,-0.329293691767462,2.79796364546809,0.36031843609023,2.40970722156648,3.31853576807046
3,0,-0.49169094154687,41,-0.276962353494488,3.04092708044487,0.36031843609023,0.662687511124832,2.12296915343102
3,0,0.102744719976916,42,0.241990084379167,1.92615367290435,0.36031843609023,-0.572302759308485,2.95114446649272
3,0,0.192152620198019,43,0.0501085107115968,2.26201489184284,0.36031843609023,-0.381878587404561,1.79207839403247
3,0,-0.128644172557047,44,0.054469455567678,2.52641627696463,0.36031843609023,-0.0485549087214512,2.08801310991475
3,0,-0.136037293177561,45,-0.124329283531649,2.55500021049131,0.36031843609023,-0.841663446916174,2.60411783604499
3,0,0.481990054787484,46,-0.0676370004025938,2.79081766208642,0.36031843609023,-1.69352679370689,2.82627454502713
3,0,0.643815762772906,47,0.385901264629844,2.81225561223143,0.36031843609023,1.09252532137976,3.04452794443904
3,0,-0.354733930994992,48,-0.311849912343137,2.40493455947624,0.36031843609023,0.0417745061560516,2.55271545933192
3,0,-0.222442432910123,49,-0.595311327988411,2.43351849300292,0.36031843609023,0.304787721366943,1.70871072927031
3,0,-0.343088102874844,50,-0.0283884966978636,2.36205865918622,0.36031843609023,0.765060847986002,1.91346897829515
3,0,-0.109460226533835,51,0.124244573264976,1.86183982246932,0.36031843609023,-0.877632457164693,2.06183321128243
3,0,-0.435968198762886,52,-0.259518574070164,2.65504397783469,0.36031843609023,-0.144092506078378,1.37714134427292
3,0,0.395915614240419,55,0.29432142265214,2.34776669242288,0.36031843609023,0.863528047987604,1.52561137300337
3,0,0.196981441375101,56,-0.220270070365433,2.605022094163,0.36031843609023,0.0111764340894381,2.32424541794827
3,0,-0.363395398317767,57,-0.290045188062732,2.1048032574461,0.36031843609023,1.14590919179385,2.12936280713427
3,0,-0.457256871954576,58,-0.106885504107324,2.97661323000984,0.36031843609023,0.26849319971346,2.95903967836404
3,0,-0.0698445630296595,59,0.394623154342006,3.01948913029986,0.36031843609023,-0.650099985094875,2.69821185370835
3,0,-0.298859661830106,60,-0.242074794645839,2.99090519677318,0.36031843609023,0.0331484539245063,1.78989707787642
3,0,0.361473070627327,61,0.237629139523086,2.27630685860618,0.36031843609023,0.973225391460463,2.30178261344
3,0,0.0470536009099102,62,0.311765202076465,2.7479417617964,0.36031843609023,0.0726980896276291,2.85405730872905
3,0,0.843304295479011,63,0.499285830887954,2.36920464256789,0.36031843609023,-0.486042236993032,2.23779250246142
3,0,0.278861797824012,64,-0.0196666069857013,2.66933594459803,0.36031843609023,-1.72461313288095,2.87949438683578
3,0,0.57749872576896,65,0.538534334592684,2.15482514111779,0.36031843609023,-0.730013035013531,2.10801610082015
3,0,0.0121246597743412,66,0.250711974091329,2.52641627696463,0.36031843609023,-1.25652773254276,2.31081242268356
3,0,0.165390901565474,67,0.52545150002444,2.14767915773612,0.36031843609023,-1.24692514609632,2.50006664302694
